stock_code,description,units_sold,units_returned,gross_sales,returns_value,net_revenue
17090D,VANILLA INCENSE 40 CONES IN TIN,88.0,0.0,105.2,0.0,105.2
16169D,WRAP WINTER FOREST,250.0,0.0,105.0,0.0,105.0
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,20.0,0.0,104.95,0.0,104.95
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,21.0,0.0,104.77,0.0,104.77
21118,SHOPPING BAG DOORSTOP,69.0,0.0,104.25,0.0,104.25
21337,SILVER WASHBAG,33.0,0.0,103.53,0.0,103.53
35910A,MULTICOLOUR EASTER RABBIT,53.0,0.0,103.35,0.0,103.35
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,92.0,0.0,101.35,0.0,101.35
72369A,PINK CLEAR GLASS CANDLE PLATE,67.0,0.0,101.29,0.0,101.29
16248B,BLUE HOLE PUNCH,81.0,0.0,101.25,0.0,101.25
84921,CREAM AND PINK FLOWERS PONY,27.0,0.0,101.25,0.0,101.25
85050,FRENCH ENAMEL SOAP DISH WITH LID,48.0,0.0,100.8,0.0,100.8
75172,PAINTED SEA SHELL METAL WINDCHIME,97.0,0.0,100.31,0.0,100.31
78027,SEAGRASS S/2 CORNER LAUNDRY,6.0,0.0,100.15,0.0,100.15
23611,SET 10 CARDS RED RIDING HOOD 17214,40.0,0.0,99.6,0.0,99.6
10123G,ARMY CAMO WRAPPING TAPE,2251.0,1104.0,165.56,66.24,99.32
23464,VINTAGE ZINC WATERING CAN SMALL,18.0,0.0,99.2,0.0,99.2
21266,VINTAGE SILVER TINSEL REEL,23.0,0.0,98.9,0.0,98.9
90163B,WHITE ROSEBUD & PEARL NECKLACE,13.0,0.0,98.45,0.0,98.45
84705D,CHERRY BLOSSOM PHOTO FRAME,22.0,0.0,97.9,0.0,97.9
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,22.0,1.0,102.3,4.65,97.65
90150,BLUE SHELL+SILVER NECKLACE,13.0,0.0,97.5,0.0,97.5
16161G,WRAP BAD HAIR DAY,975.0,0.0,97.5,0.0,97.5
84679,CLASSICAL ROSE TABLE LAMP,14.0,1.0,103.3,5.95,97.35
90067A,PINK VINTAGE VICTORIAN EARRINGS,33.0,0.0,97.24,0.0,97.24
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,64.0,6.0,106.74,9.9,96.84
20697,LITTLE GREEN MONSTER SOFT TOY,40.0,0.0,96.6,0.0,96.6
20861,GOLD COSMETIC BAG PINK STAR,46.0,0.0,96.6,0.0,96.6
84465,15 PINK FLUFFY CHICKS IN BOX,32.0,0.0,96.51,0.0,96.51
17084J,LOVE POTION MASALA INCENSE,456.0,0.0,95.76,0.0,95.76
72821,CUPID SCENTED CANDLE IN GLASS,61.0,3.0,100.65,4.95,95.7
90174,BUTTERFLY HAIR BAND,50.0,12.0,126.12,30.6,95.52
84967A,PINK KASHMIRI OCCASIONAL TABLE,3.0,1.0,174.9,79.95,94.95
72606A,BROWN ANTIQUE CUBE CANDLE,226.0,0.0,94.92,0.0,94.92
90214R,"LETTER ""R"" BLING KEY RING",91.0,0.0,93.73,0.0,93.73
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,11.0,0.0,93.48,0.0,93.48
90026A,GLASS BEAD HOOP NECKLACE BLACK,11.0,0.0,93.47,0.0,93.47
35594,WOODEN CHRISTMAS TREE 3 HANGING,165.0,24.0,103.06,10.08,92.98
84575A,PINK DOG CANNISTER,24.0,1.0,98.8,5.95,92.85
17084A,TRANQUILITY MASALA INCENSE,442.0,0.0,92.82,0.0,92.82
35913B,WHITE/PINK CHICK EASTER DECORATION,100.0,0.0,92.39,0.0,92.39
90075,MONTANA DIAMOND CLUSTER NECKLACE,10.0,0.0,92.18,0.0,92.18
84753A,PINK EAU DE COLOGNE BOTTLE,97.0,0.0,92.17,0.0,92.17
90118,PINK DAISY BAG CHARM,42.0,6.0,107.39,15.3,92.09
90089,PINK CRYSTAL SKULL PHONE CHARM,104.0,0.0,91.9,0.0,91.9
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,31.0,0.0,91.38,0.0,91.38
90177C,DROP DIAMANTE EARRINGS CRYSTAL,37.0,6.0,109.03,17.7,91.33
90112,PINK DOLLY HAIR CLIPS,84.0,0.0,91.25,0.0,91.25
84437A,S/6 PINK EASTER DECS IN BOX,106.0,0.0,90.95,0.0,90.95
90214D,"LETTER ""D"" BLING KEY RING",100.0,0.0,90.82,0.0,90.82
84539,KNITTED RABBIT DOLL,55.0,0.0,90.75,0.0,90.75
72783,BLACK SIL'T SQU CANDLE PLATE,43.0,0.0,90.3,0.0,90.3
23574,PACKING CHARGE,14.0,2.0,105.0,15.0,90.0
71406C,BLACK ORANGE SQUEEZER,210.0,0.0,89.92,0.0,89.92
20816,GOLD FLOWER CUSHION COVER,24.0,5.0,123.6,33.75,89.85
79026B,"S/4 ICON COASTER,ELVIS LIVES",69.0,0.0,89.25,0.0,89.25
47598,NEW ENGLAND EGG WARMER,138.0,0.0,89.12,0.0,89.12
20660,VIP LUGGAGE TAG,71.0,0.0,88.75,0.0,88.75
90162A,ANT SILVER TURQUOISE BOUDICCA RING,30.0,0.0,88.5,0.0,88.5
35638A,PINK AND BLACK STRING CURTAIN,39.0,0.0,88.05,0.0,88.05
84721,MANHATTAN CANVAS ART PICTURE,20.0,0.0,87.8,0.0,87.8
71495A,CD WALL TIDY BLUE OFFICE,225.0,1.0,87.96,0.42,87.54
84891B,GREEN WIRE GOBLET CANDLEHOLDER,11.0,0.0,87.45,0.0,87.45
35822B,"ACRYLIC BEAD CHAIN, BLUE",229.0,0.0,87.02,0.0,87.02
20835,FRENCH LATTICE CUSHION COVER,80.0,0.0,87.02,0.0,87.02
37462B,"PET MUG, BUDGIE",170.0,1.0,87.28,0.42,86.86
90039C,FIRE POLISHED GLASS BRACELET BLACK,23.0,0.0,86.65,0.0,86.65
23614,SET 10 CARDS 12 DAYS WRAP  17058,26.0,0.0,86.58,0.0,86.58
84424A,FOUR PICTURE WHITE GLASS FRAME,23.0,0.0,86.25,0.0,86.25
35271S,GOLD PRINT PAPER BAG,420.0,0.0,85.97,0.0,85.97
90012B,BLACK DROP CRYSTAL NECKLACE,17.0,0.0,85.9,0.0,85.9
84388,WISE MAN STAR SHAPE EGG PAN,70.0,2.0,89.04,3.3,85.74
90162D,ANT SILVER PURPLE BOUDICCA RING,29.0,0.0,85.55,0.0,85.55
84454,WOBBLING METAL CHICKEN EASTER,93.0,0.0,85.53,0.0,85.53
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,10.0,0.0,85.0,0.0,85.0
35838B,S/6 SILVER ORNAMENETAL CANDLE,100.0,0.0,85.0,0.0,85.0
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,20.0,0.0,84.96,0.0,84.96
17027A,INCENSE BAZAAR CANNABIS,228.0,0.0,84.84,0.0,84.84
46775B,BERRIES CHUNKY KNITTED THROW,5.0,0.0,84.75,0.0,84.75
16051,TEATIME PENCIL W STAMP ASST,941.0,0.0,84.69,0.0,84.69
81952B,ROUND BLUE CLOCK WITH SUCKER,254.0,0.0,84.56,0.0,84.56
84450B,YELLOW RABBIT SAT EASTER,139.0,0.0,84.55,0.0,84.55
90214G,"LETTER ""G"" BLING KEY RING",100.0,7.0,93.18,8.75,84.43
84251F,"GREETING CARD, RITA",341.0,0.0,83.97,0.0,83.97
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,16.0,0.0,83.69,0.0,83.69
90169,DAISY HAIR COMB,39.0,6.0,98.87,15.3,83.57
22016,Dotcomgiftshop Gift Voucher £100.00,1.0,0.0,83.33,0.0,83.33
23442,12 HANGING EGGS HAND PAINTED,40.0,0.0,83.2,0.0,83.2
90002B,FLOWER BURST SILVER RING ROSE,22.0,0.0,82.74,0.0,82.74
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,11.0,0.0,82.64,0.0,82.64
84251B,"GREETING CARD, STICKY GORDON",319.0,12.0,84.84,2.28,82.56
90130A,WHITE STONE/CRYSTAL EARRINGS,28.0,0.0,82.51,0.0,82.51
90069,RUBY GLASS CLUSTER NECKLACE,11.0,0.0,82.5,0.0,82.5
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,108.0,0.0,82.44,0.0,82.44
90183B,AMETHYST DROP EARRINGS W LONG BEADS,28.0,0.0,81.93,0.0,81.93
35610C,WHITE CHRISTMAS FLOCK DROPLET,94.0,0.0,81.56,0.0,81.56
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,48.0,0.0,81.12,0.0,81.12
16201B,PASTEL BLUE PHOTO ALBUM,34.0,0.0,81.1,0.0,81.1
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,72.0,0.0,80.62,0.0,80.62
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,124.0,0.0,80.6,0.0,80.6
DCGS0069,OOH LA LA DOGS COLLAR,5.0,0.0,80.31,0.0,80.31
84415B,BLUE FLOCK CUSHION COVER,24.0,0.0,80.0,0.0,80.0
35265,COLOURFUL FLOWER FRUIT BOWL,21.0,0.0,80.0,0.0,80.0
90206A,GOLD DIAMANTE STAR BROOCH,16.0,0.0,79.6,0.0,79.6
90049,IVORY GOLD METAL BAG CHARM,20.0,7.0,114.24,34.65,79.59
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,44.0,0.0,79.57,0.0,79.57
84795E,RIO PINK STRIPE HAMMOCK,10.0,0.0,79.5,0.0,79.5
84548,CROCHET BEAR RED/BLUE  KEYRING,48.0,0.0,79.2,0.0,79.2
90038B,GLASS AND PAINTED BEADS BRACELET OL,21.0,0.0,79.19,0.0,79.19
90064A,WHITE VINTAGE CRYSTAL EARRINGS,20.0,0.0,79.14,0.0,79.14
90039B,FIRE POLISHED GLASS BRACELET MONTAN,21.0,0.0,78.99,0.0,78.99
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,53.0,6.0,88.31,9.9,78.41
35931,PINK STAR CHRISTMAS DECORATION,156.0,0.0,78.12,0.0,78.12
84455,SET OF 3 RABBIT CARROTS EASTER,85.0,0.0,77.96,0.0,77.96
90214H,"LETTER ""H"" BLING KEY RING",83.0,0.0,77.71,0.0,77.71
21595,Dad's Cab Electronic Meter,9.0,0.0,76.95,0.0,76.95
84247H,PACK/12 DECOUPAGE CARD,42.0,11.0,109.13,32.45,76.68
84251C,"GREETING CARD, TWO SISTERS.",247.0,0.0,76.68,0.0,76.68
84425A,WHITE GLASS TV TRIPLE FRAME,18.0,0.0,76.6,0.0,76.6
90100,NECKLACE+BRACELET SET PINK DAISY,30.0,0.0,76.5,0.0,76.5
90214N,"LETTER ""N"" BLING KEY RING",78.0,0.0,76.4,0.0,76.4
90020,FILIGREE DIAMANTE CHAIN,6.0,0.0,76.23,0.0,76.23
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",168.0,0.0,75.88,0.0,75.88
90176D,DIAMANTE NECKLACE PURPLE,11.0,1.0,82.81,7.5,75.31
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,21.0,1.0,78.75,3.75,75.0
37399,"ASS RETROSPOOF MUGS,SPORTS",143.0,0.0,75.0,0.0,75.0
16161E,WRAP BOUDOIR,750.0,0.0,75.0,0.0,75.0
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,5.0,0.0,74.75,0.0,74.75
21267,VINTAGE PINK TINSEL REEL,24.0,0.0,74.6,0.0,74.6
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,13.0,0.0,74.38,0.0,74.38
62043B,BLUE CHECK BAG W HANDLE 34X20CM,54.0,1.0,75.16,0.83,74.33
90202C,GREEN ENAMEL FLOWER HAIR TIE,31.0,6.0,91.46,17.7,73.76
84593,CROCHET ROSE DES CLOTHES HANGER,25.0,0.0,73.75,0.0,73.75
15030,FAN BLACK FRAME,254.0,0.0,73.66,0.0,73.66
90130C,GREEN STONE/CRYSTAL EARRINGS,25.0,0.0,73.62,0.0,73.62
79331,PINK FLOCK GLASS CANDLEHOLDER,60.0,0.0,73.6,0.0,73.6
90202A,PURPLE ENAMEL FLOWER HAIR TIE,31.0,6.0,90.9,17.7,73.2
84899E,YELLOW BROWN BEAR FELT PURSE KIT,53.0,1.0,73.93,1.25,72.68
16151A,FLOWERS HANDBAG blue and orange,52.0,0.0,72.5,0.0,72.5
84447,6 RABBIT CHAIN EASTER,69.0,0.0,72.42,0.0,72.42
90214B,"LETTER ""B"" BLING KEY RING",75.0,0.0,72.33,0.0,72.33
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,17.0,0.0,72.25,0.0,72.25
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,23.0,0.0,72.18,0.0,72.18
84746,PINK EASTER HENS+FLOWER,23.0,0.0,72.06,0.0,72.06
90031,BILI NUT AND WOOD NECKLACE,52.0,0.0,71.9,0.0,71.9
21950,SET OF 6 DOTS CHOPSTICKS,211.0,181.0,263.63,192.05,71.58
90038C,GLASS AND BEADS BRACELET IVORY,19.0,0.0,71.46,0.0,71.46
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,188.0,0.0,71.44,0.0,71.44
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,34.0,0.0,71.4,0.0,71.4
84925C,FAIRY CAKES  WALL THERMOMETER,28.0,0.0,71.4,0.0,71.4
90060D,FIRE POLISHED GLASS NECKL BRONZE,12.0,0.0,71.4,0.0,71.4
84415A,PINK FLOCK SUEDE CUSHION COVER,27.0,0.0,71.25,0.0,71.25
90037B,TINY CRYSTAL BRACELET GREEN,28.0,0.0,71.17,0.0,71.17
90179A,AMBER FINE BEAD NECKLACE W TASSEL,12.0,0.0,71.0,0.0,71.0
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,21.0,0.0,70.6,0.0,70.6
20958,PORCELAIN HANGING BELL LARGE,38.0,0.0,70.5,0.0,70.5
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,48.0,6.0,79.87,9.9,69.97
90131,PINK/AMETHYST/GOLD NECKLACE,10.0,0.0,69.62,0.0,69.62
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,175.0,0.0,69.18,0.0,69.18
37509,NEW ENGLAND MUG W GIFT BOX,28.0,1.0,71.4,2.55,68.85
90176A,CLASSIC DIAMANTE NECKLACE JET,10.0,1.0,75.88,7.5,68.38
71215,METAL BASE FOR CANDLES,177.0,0.0,68.1,0.0,68.1
47420,ASSORTED COLOUR SUCTION CUP HOOK,358.0,0.0,68.02,0.0,68.02
84857A,SILVER MONTE CARLO HANDBAG,8.0,0.0,68.0,0.0,68.0
90121B,VINTAGE ROSE BEAD BRACELET BLUE,19.0,3.0,80.75,12.75,68.0
DCGS0004,HAYNES CAMPER SHOULDER BAG,4.0,0.0,67.94,0.0,67.94
90140,PINK SWEETIE NECKLACE,9.0,0.0,67.9,0.0,67.9
84086B,YELLOW/BLUE RETRO RADIO,24.0,1.0,70.8,2.95,67.85
90026B,GLASS BEAD HOOP NECKLACE MONTANA,8.0,0.0,67.82,0.0,67.82
90026C,GLASS BEAD HOOP NECKLACE GREEN,8.0,0.0,67.82,0.0,67.82
84864A,PINK PAISLEY PHOTO ALBUM,7.0,0.0,67.71,0.0,67.71
90078,PINK/WHITE GLASS DEMI CHOKER,9.0,0.0,67.64,0.0,67.64
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,8.0,0.0,67.61,0.0,67.61
84926B,SCOTTS ROSES TILE COASTER,54.0,0.0,67.5,0.0,67.5
47341B,BLUE TABLE RUN FLOWER,48.0,0.0,67.5,0.0,67.5
72045D,ROSES ON BLUE TEACUP CANDLE,539.0,504.0,918.65,851.76,66.89
35819P,"ACRYLIC HANGING JEWEL,PINK",95.0,0.0,66.55,0.0,66.55
90037A,TINY CRYSTAL BRACELET RED,26.0,0.0,66.31,0.0,66.31
90037C,TINY CRYSTAL BRACELET BLUE,26.0,0.0,66.08,0.0,66.08
85072,OCCASIONS GIFT CARD ASSORTMENT,120.0,0.0,66.0,0.0,66.0
79329,PINK FLOCK GLASS CANDLEHOLDER,100.0,0.0,65.94,0.0,65.94
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,21.0,0.0,65.76,0.0,65.76
84493,BLUE/PINK NEST STRIPE BOX,1142.0,567.0,111.12,45.36,65.76
79406,FROSTED WHITE BASE,259.0,0.0,65.62,0.0,65.62
90088,CRYSTAL KEY+LOCK PHONE CHARM,101.0,25.0,86.7,21.25,65.45
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,11.0,0.0,65.31,0.0,65.31
84705A,ENGLISH ROSE PHOTO FRAME,14.0,0.0,65.1,0.0,65.1
47016,LIGHT DECORATION BATTERY OPERATED,31.0,0.0,65.1,0.0,65.1
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,169.0,14.0,70.98,5.88,65.1
90177E,DROP DIAMANTE EARRINGS GREEN,28.0,6.0,82.71,17.7,65.01
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,13.0,0.0,64.94,0.0,64.94
90092,BLUE CRYSTAL BOOT PHONE CHARM,102.0,27.0,87.51,22.95,64.56
84551,CROCHET DOG KEYRING,39.0,0.0,64.35,0.0,64.35
90074,BLACK DIAMOND CLUSTER NECKLACE,7.0,0.0,64.09,0.0,64.09
79534,MULTICOLOUR GLASS PLATE,116.0,0.0,63.8,0.0,63.8
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,15.0,0.0,63.75,0.0,63.75
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,15.0,0.0,63.75,0.0,63.75
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,10.0,0.0,63.5,0.0,63.5
90205A,LARGE MINT DIAMANTE HAIRSLIDE,38.0,0.0,63.46,0.0,63.46
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,26.0,0.0,63.28,0.0,63.28
72709,IVORY SCULPTED RND CANDLE,74.0,0.0,62.9,0.0,62.9
84529B,BLUE KNITTED KID'S RUCKSACK,13.0,0.0,62.35,0.0,62.35
35607B,BLACK FEATHER CHRISTMAS DECORATION,312.0,0.0,62.3,0.0,62.3
47348A,FUSCHIA VOILE POINTY SHOE DEC,103.0,0.0,62.01,0.0,62.01
90176C,DIAMANTE NECKLACE,10.0,2.0,77.0,15.0,62.0
17136A,BLUE STONES ON WIRE FOR CANDLE,743.0,0.0,61.78,0.0,61.78
20620,RED SPOTTY PASSPORT COVER,15.0,0.0,61.76,0.0,61.76
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",143.0,0.0,61.3,0.0,61.3
35973,GERANIUM FOLKART HEART DECORATION,49.0,0.0,61.25,0.0,61.25
40002,WHITE BAMBOO RIBS LAMPSHADE,78.0,6.0,66.3,5.1,61.2
35910B,PINK FLOWERS RABBIT EASTER,29.0,0.0,61.07,0.0,61.07
84875A,PINK SQUARE COMPACT MIRROR,16.0,0.0,60.0,0.0,60.0
23629,SET 10 CARDS DRESSING UP 17077,24.0,0.0,59.76,0.0,59.76
90021,LASER CUT MULTI STRAND NECKLACE,5.0,0.0,59.75,0.0,59.75
90171,DAISY RING,47.0,0.0,59.65,0.0,59.65
GIFT_0001_70,Dotcomgiftshop Gift Voucher £70.00,1.0,0.0,59.57,0.0,59.57
84582,PINK CROCHET CAT WITH SCARF,14.0,0.0,59.5,0.0,59.5
44241C,BLUE BUTTERFLY ON SPRING,70.0,0.0,59.5,0.0,59.5
35654,VINTAGE BEAD FILLED PINK CUSHION,12.0,0.0,59.4,0.0,59.4
90214P,"LETTER ""P"" BLING KEY RING",77.0,6.0,66.59,7.5,59.09
90011B,BLACK CRYSTAL DROP EARRINGS,20.0,0.0,59.06,0.0,59.06
35909A,RABBIT EASTER DECORATION,20.0,0.0,59.0,0.0,59.0
81985A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",23.0,0.0,58.65,0.0,58.65
90188,DROP EARRINGS W FLOWER & LEAF,23.0,0.0,58.5,0.0,58.5
84226,HEN HOUSE W FAMILY IN BARN & NEST,77.0,0.0,58.31,0.0,58.31
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,41.0,6.0,68.18,9.9,58.28
21343,GOLD JEWELERY BOX,20.0,2.0,92.0,33.9,58.1
35816B,"ACRYLIC JEWEL ANGEL,BLUE",139.0,0.0,58.07,0.0,58.07
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,86.0,0.0,57.98,0.0,57.98
35821B,"JEWELLED DECORATION,BLUE",150.0,0.0,57.0,0.0,57.0
72771B,BURG FLOCK GOLD CUP/CANDLE,117.0,0.0,56.9,0.0,56.9
90002E,FLOWER BURST SILVER RING GREEN,18.0,3.0,67.77,11.25,56.52
90050,CRACKED GLAZE NECKLACE IVORY,10.0,2.0,70.16,13.9,56.26
90212C,PURPLE LAS VEGAS BRACELET ROUND,15.0,0.0,56.25,0.0,56.25
47344B,BLUE FLOWER DES PURSE,54.0,0.0,56.16,0.0,56.16
85023C,PINK LARGE JEWELED PHOTOFRAME,23.0,1.0,58.65,2.55,56.1
90033,IVORY SHELL HEART EARRINGS,22.0,0.0,55.88,0.0,55.88
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,42.0,9.0,70.98,15.21,55.77
85080,PADDED RED HEART DECORATION,113.0,0.0,55.76,0.0,55.76
90214T,"LETTER ""T"" BLING KEY RING",57.0,0.0,55.57,0.0,55.57
85151,WELCOME METAL SIGN,44.0,0.0,55.0,0.0,55.0
90135A,ORANGE/FUSCHIA STONES NECKLACE,11.0,0.0,54.62,0.0,54.62
90142D,MOP PENDANT SHELL NECKLACE,11.0,0.0,54.59,0.0,54.59
90043,COPPER AND BRASS BAG CHARM,10.0,0.0,54.51,0.0,54.51
90046,WHITE WITH METAL BAG CHARM,13.0,2.0,64.35,9.9,54.45
20820,SILVER LOOKING MIRROR,11.0,0.0,54.45,0.0,54.45
20953,PORCELAIN CHERUB BELL LARGE,33.0,0.0,54.45,0.0,54.45
46115B,GREEN POP ART MAO CUSHION COVER,286.0,0.0,54.34,0.0,54.34
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,22.0,1.0,56.1,2.55,53.55
90214I,"LETTER ""I"" BLING KEY RING",62.0,6.0,61.0,7.5,53.5
35001B,HAND OPEN SHAPE BLACK,17.0,2.0,59.33,5.9,53.43
72798C,SET/4 GARDEN ROSE DINNER CANDLE,28.0,0.0,53.11,0.0,53.11
90202B,WHITE ENAMEL FLOWER HAIR TIE,24.0,6.0,70.49,17.7,52.79
84292B,BLUE COL METAL FOLDING CHAIR,8.0,0.0,51.8,0.0,51.8
84845D,GERANIUM SQUARE HANDY TIN,41.0,0.0,51.25,0.0,51.25
84402B,PURPLE DRESS JEWELLERY STAND,62.0,0.0,51.14,0.0,51.14
35071,ASSORTED SANTA CHRISTMAS DECORATION,50.0,0.0,51.14,0.0,51.14
84612B,SET/4 BLACK  BAROQUE FLOCK COASTER,20.0,0.0,51.0,0.0,51.0
20964,POLYESTER FILLER PAD 60x40cm,20.0,0.0,51.0,0.0,51.0
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,13.0,1.0,55.12,4.25,50.87
90034,WHITE SILVER NECKLACE SHELL GLASS,5.0,0.0,50.48,0.0,50.48
72083A,STRAWBERY SWIRL FLARE CANDLE,24.0,0.0,50.4,0.0,50.4
22657,HEN & 2 CHICKS IN BASKET,59.0,0.0,50.15,0.0,50.15
20870,OPULENT VELVET CANDLE IN BOX,29.0,1.0,52.2,2.1,50.1
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,10.0,0.0,50.06,0.0,50.06
23603,SET 10 CARD KRAFT REINDEER 17084,20.0,0.0,49.8,0.0,49.8
90052,CRACKED GLAZE NECKLACE BROWN,7.0,0.0,49.58,0.0,49.58
84537B,FAIRY CAKES GIFT BAG,117.0,0.0,49.14,0.0,49.14
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213.0,96.0,89.46,40.32,49.14
72129,COLUMBIAN CANDLE ROUND,74.0,0.0,49.11,0.0,49.11
84845C,CARNATION SQUARE HANDY TIN,42.0,3.0,52.5,3.75,48.75
35603C,SET/16 WHITE SHINY & MATT BAUBLES,83.0,0.0,48.3,0.0,48.3
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,18.0,0.0,48.3,0.0,48.3
90083,CRYSTAL CZECH CROSS PHONE CHARM,52.0,0.0,48.08,0.0,48.08
21347,GOTHIC CARRIAGE LANTERN,8.0,0.0,47.6,0.0,47.6
20895,VINTAGE NOTEBOOK FRENCH LETTER,16.0,0.0,47.2,0.0,47.2
35909B,PINK FLOWERS RABBIT EASTER,16.0,0.0,47.2,0.0,47.2
90067B,BROWN VINTAGE VICTORIAN EARRINGS,16.0,0.0,47.12,0.0,47.12
84227,HEN HOUSE W CHICK IN NEST,112.0,0.0,47.04,0.0,47.04
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,5.0,0.0,46.93,0.0,46.93
20988,TRELLIS FLOWER CHOPSTICKS SET/5,24.0,0.0,46.8,0.0,46.8
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,11.0,0.0,46.7,0.0,46.7
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,11.0,0.0,46.6,0.0,46.6
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,46.0,0.0,46.56,0.0,46.56
16050,TEATIME PENCIL WITH RUBBER,151.0,0.0,46.45,0.0,46.45
47341A,FUSCHIA TABLE RUN FLOWER,29.0,0.0,46.25,0.0,46.25
90128A,PINK LEAVES AND BEADS PHONE CHARM,31.0,0.0,46.21,0.0,46.21
72024U,LILAC VOTIVE CANDLE,220.0,0.0,46.2,0.0,46.2
85081,PADDED HOLLY CHRISTMAS DECORATION,104.0,0.0,46.17,0.0,46.17
84626,CANDY STRIPE ROSE QUILT,1.0,0.0,45.95,0.0,45.95
35611B,BLACK ASSORTED DROPLET DECORATION,62.0,0.0,45.76,0.0,45.76
72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,36.0,0.0,45.0,0.0,45.0
16161C,WRAP SPEED DEMONS,450.0,0.0,45.0,0.0,45.0
23625,SET 6 CARDS SPARKLY REINDEER 17262,9.0,0.0,44.91,0.0,44.91
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,9.0,0.0,44.75,0.0,44.75
37462E,"PET MUG, GOLDFISH",107.0,6.0,47.12,2.52,44.6
72796B,S/3 FRENCH VANILLA SQU CANDLE,27.0,0.0,44.55,0.0,44.55
90197D,AMBER GLASS BRACELET HEART CHARMS,9.0,0.0,44.55,0.0,44.55
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,15.0,0.0,44.28,0.0,44.28
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""",15.0,0.0,44.25,0.0,44.25
35085E,IVORY ROSE LAMPSHADE,39.0,0.0,44.25,0.0,44.25
90084,PINK CRYSTAL GUITAR PHONE CHARM,64.0,12.0,54.4,10.2,44.2
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,18.0,0.0,44.19,0.0,44.19
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",95.0,0.0,43.94,0.0,43.94
17014C,ORIGAMI LAVENDER INCENSE CONES,97.0,0.0,43.75,0.0,43.75
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",235.0,0.0,43.65,0.0,43.65
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,17.0,0.0,43.35,0.0,43.35
90042B,FRESHWATER PEARL BRACELET PINK,17.0,0.0,43.35,0.0,43.35
35822P,"ACRYLIC BEAD CHAIN, PINK",114.0,0.0,43.32,0.0,43.32
90054,CRACKED GLAZE EARRINGS RED,17.0,0.0,43.02,0.0,43.02
23038,T-LIGHT HOLDER SILVER SAUCER,44.0,0.0,42.92,0.0,42.92
